Jurisdiction,County,SBCAG Region,Year,Prior APN,APN,Street Address,Project Name,Tracking ID,Type,Tenure,Very Low Income (DR) Entitlements,Very Low Income (NDR) Entitlements,Very Low Income Entitlements,Low Income (DR) Entitlements,Low Income (NDR) Entitlements,Low Income Entitlements,Moderate Income (DR) Entitlements,Moderate Income (NDR) Entitlements,Moderate Income Entitlements,Above Moderate Income Entitlements,Total Entitlements,Very Low Income Building Permits (DR),Very Low Income Building Permits (NDR),Very Low Income Building Permits,Low Income (DR) Building Permits,Low Income (NDR) Building Permits,Low Income Building Permits,Moderate Income (DR) Building Permits,Moderate Income (NDR) Building Permits,Moderate Income Building Permits,Above Moderate Income Building Permits,Building Permit Issue Date,Total Number of Building Permits,Very Low Income Cert. of Occupancy (DR),Very Low Income Cert. of Occupancy (NDR),Very Low Income Cert. of Occupancy,Low Income (DR) Cert. of Occupancy,Low Income (NDR) Cert. of Occupancy,Low Income Cert. of Occupancy,Moderate Income (DR) Cert. of Occupancy,Moderate Income (NDR) Cert. of Occupancy,Moderate Income Cert. of Occupancy,Above Moderate Income  Cert. of Occupancy,Cert. of Occupancy Issue Date,Total Number of Units Issued Cert. of Occupancy,Extremely Low Income Units,Contains Extremely Low Income Units,Approved Using SB 35,Infill Units,Project Income Level (Detailed),Project Income Level,Deed Restricted
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,005-750-030,"3250 POLO WAY, CARPINTERIA, CA 93013",SB Polo Villas,23BDP-00307,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-10-25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,011-180-033,"620 STONE MEADOW LN, UNIT# B, SANTA BARBARA, CA 93108",,24BDP-00010,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-08-21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,023-115-007,"1084 CHELTENHAM RD RD, UNIT# 201, SANTA BARBARA, CA 93105",,24BDP-00492,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-09-26,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,023-123-015,"1012 CHELTENHAM RD, UNIT# 101, SANTA BARBARA, CA 93105",,23BDP-01194,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-09-05,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,013-180-047,"607 COWLES RD, SANTA BARBARA, CA 93108",,22LUP-OOOOO-00302,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,067-292-002,"378 RIBERA DR, SANTA BARBARA, CA 93111",,24BDP-00145,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-08-15,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,103-042-029,"613 PATTERSON RD 2, SANTA MARIA, CA 93455",,23BDP-00871,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-10-04,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,107-161-042,"240 SILER LN, UNIT# 101, SANTA MARIA, CA 93455",,22BDP-OOOOO-01262,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-08-28,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,559-181-083,"333 OLD MILL RD 183, SANTA BARBARA, CA 93110",,24BDP-00458,Mobile Home Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-08-30,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,069-282-018,"530 LIRA PL, UNIT# 101, SANTA BARBARA, CA 93111",,23BDP-01215,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-11-05,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,107-400-046,"4289 EASTWOOD DR, UNIT# 2, SANTA MARIA, CA 93455",,24BDP-00815,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-12-09,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,009-130-018,"249 OLIVE MILL RD, MONTECITO, CA 93108",,24BDP-00012,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-12-23,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,065-444-002,"5243 SAN SIMEON DR, UNIT# 101, SANTA BARBARA, CA 93111",,24BDP-00114,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-04-02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,005-090-009,"400 ASEGRA RD, SUMMERLAND, CA 93067",,20BDP-OOOOO-01099,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,464.00",1.00,0.00,No,No,No,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,101-570-022,"1446 BLUSH LN, SANTA MARIA, CA 93455",,21BDP-OOOOO-00417,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,335.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,105-105-002,"520 E CLARK AVE 4, ORCUTT, CA 93455",,22BDP-OOOOO-00051,Single-Family Detached Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,470.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,129-290-030,"1715 CHANCELLOR ST, SANTA MARIA, CA 93455",,21BDP-OOOOO-01387,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,496.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,101-520-036,"1121 FLAX DR, SANTA MARIA, CA 93455",,22BDP-OOOOO-00465,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,441.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,101-520-050,"1166 FLAX DR, SANTA MARIA, CA 93455",,22BDP-OOOOO-00476,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,455.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,009-170-019,"137 OLIVE MILL RD, SANTA BARBARA, CA 93108",,21BDP-OOOOO-01254,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,558.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,099-360-004,"2425 CEBADA CANYON RD B, LOMPOC, CA 93436",,21BDP-OOOOO-00026,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"45,566.00",1.00,0.00,No,No,No,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,101-560-015,"5790 MORNING GLORY DR, SANTA MARIA, CA 93455",,22BDP-OOOOO-00374,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,553.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,065-472-003,"165 SAN ANGELO AVE, UNIT# 104, SANTA BARBARA, CA 93111",,21BDP-OOOOO-01000,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-01-25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01397,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-06-25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01400,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-06-21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01415,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-06-25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01433,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-06-24,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01434,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-06-24,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,109-092-006,"522 DRAKE DR, UNIT# 2, SANTA MARIA, CA 93455",,23BDP-00227,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-04-08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,013-191-002,"2340 SYCAMORE CANYON RD, SANTA BARBARA, CA 931081853",,23BDP-00448,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-04-16,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,527.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,097-152-013,"3385 VIA ELBA, LOMPOC, CA 93436",,23BDP-00680,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-02-02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,155-140-067,"3050 FOOTHILL RD A, CARPINTERIA, CA 93013",,23BDP-00760,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-03-26,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,No,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,007-210-007,"0 VALLEY CLUB RD, SANTA BARBARA, CA 93108",,23LUP-00264,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,061-420-015,"222 NOGAL DR, UNIT# 101, SANTA BARBARA, CA 93110",,23BDP-00851,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-05-21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,103-042-006,"4634 HUMMEL DR, UNIT# 2, SANTA MARIA, CA 93455",,23BDP-00873,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-05-02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,007-264-008,"390 MIRA MONTE AVE, SANTA BARBARA, CA 93108",,23LUP-00334,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,097-325-004,"266 REGULUS AVE, UNIT# 2, LOMPOC, CA 93436",,23BDP-00931,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-07-23,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,079-100-028,"1100 ELLWOOD CANYON RD, GOLETA, CA 93117",,23BDP-01028,Mobile Home Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-03-22,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"45,386.00",1.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,105-240-045,"4750 PAINT HORSE TRAIL, UNIT# 2, SANTA MARIA, CA 93455",,23BDP-01036,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-05-07,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,061-132-002,"416 LOS FELIZ DR 101, SANTA BARBARA, CA 93110",,23BDP-01173,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-01-26,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,South Coast,2024,,063-234-001,"4055 MARIPOSA DR, SANTA BARBARA, CA 93110",,23BDP-01300,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-07-29,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,39420,"260 LAKEVIEW RD, UNIT# 2, SANTA MARIA, CA 93455",,23BDP-01337,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-03-28,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,107-440-036,"4219 WISTERIA CT, UNIT# 2, SANTA MARIA, CA 93455",,23BDP-01407,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-06-27,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,103-650-044,"1445 EDITH DR, SANTA MARIA, CA 93455",,24BDP-00122,Accessory Dwelling Unit,Renter,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2024-05-14,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,Low,Low,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,005-750-006,"101 POLO DR, CARPINTERIA, CA 93013",SB Polo Villas,23BDP-00285,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-09-27,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01416,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-06-25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01419,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-05-14,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01420,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-06-21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01425,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-05-14,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
SANTA BARBARA COUNTY,Santa Barbara,North County,2024,,073-090-072,"OCEAN MEADOWS LN, GOLETA, CA 93117",Ocean Meadows,21BDP-OOOOO-01428,Single-Family Detached Unit,Owner,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2024-06-25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,No,No,Yes,"Moderate, Above Moderate",Mixed,No
